Generation,Min,Max,Avg,Std
365,2096,2771,2595.23,145.848811646
366,2096,2776,2564.65,141.77413927
367,2096,2790,2580.48,137.239338237
368,2096,2820,2592.29,134.333092338
369,2096,2814,2588.33,139.788227637
370,2096,2734,2580.31,121.815035728
371,2096,2747,2575.14,137.773641026
372,2096,2723,2551.64,142.063260912
373,2096,2721,2530.83,143.587445992
374,2096,2920,2593.1,149.220432159
375,2096,2989,2599.29,180.136104267
376,2096,2875,2591.22,173.407360649
377,2096,2916,2618.3,177.982889882
378,2096,2778,2581.19,140.527771079
379,2096,2766,2558.82,142.62866812
380,2096,2762,2563.16,133.383227028
381,2096,2808,2567.49,145.729408511
382,2096,2970,2610.68,181.656067525
383,2096,2874,2616.74,164.096585257
384,2096,2801,2577.02,147.354720784
385,2096,2999,2635.36,179.171579637
386,2096,2881,2610.9,168.607517476
387,2096,3030,2637.88,192.868578272
388,2096,3034,2666.27,196.104942788
389,2096,2810,2612.84,143.356708453
390,2096,3184,2693.3,222.962627661
391,2096,2964,2632.79,178.695231491
392,2096,2857,2637.69,146.680281393
393,2096,2865,2624.05,153.776065377
394,2096,2931,2633.73,163.390209949
395,2096,2945,2633.32,169.469575351
396,2096,3023,2648.33,170.474445195
397,2096,2988,2637.59,178.321132123
398,2096,2935,2636.19,164.121394773
399,2096,2986,2661.95,178.437006116
400,2096,2870,2620.85,173.603540845
401,2096,3157,2696.92,225.208710383
402,2096,3002,2683.49,188.961783053
403,2096,3029,2710.95,179.20753586
404,2096,2901,2651.11,168.386034055
405,2096,2892,2641.13,170.991502831
406,2096,2857,2628.55,173.859131123
407,2096,3070,2648.27,211.25702929
408,2096,2852,2567.69,169.840965124
409,2096,2800,2554.36,174.820284055
410,2096,2780,2532.26,171.592341662
411,2096,2784,2531.19,189.283801406
412,2096,2829,2556.66,184.6572703
413,2096,2789,2557.37,174.84184224
414,2096,2761,2561.26,147.494264227
415,2096,2771,2565.69,139.292055289
416,2096,2780,2572.2,150.103264118
417,2096,2801,2582.91,151.473042906
418,2096,2870,2608.28,156.345388176
419,2096,2870,2610.85,158.237155797
420,2096,2823,2598.17,161.332021971
421,2096,2799,2585.6,155.521865038
422,2096,2795,2592.26,160.251293822
423,2096,3047,2609.81,182.019018598
424,2096,2926,2616.75,171.174397158
425,2096,3034,2633.71,188.384857259
426,2096,3026,2648.2,172.676377403
427,2096,2966,2674.99,153.203073459
428,2096,3003,2694.25,162.963984061
429,2096,3006,2716.76,154.003287385
430,2096,3149,2718.38,183.749268122
431,2096,3048,2746.84,188.36268047
432,2096,2903,2678.85,159.287452187
433,2096,2889,2651.4,177.349737223
434,2096,2859,2630.79,179.220551164
435,2096,2809,2611.09,171.198986061
436,2096,2803,2606.45,174.863084969
437,2096,2821,2600.53,169.472470575
438,2096,2800,2592.0,175.210061516
439,2096,2822,2590.45,171.078892251
440,2096,2770,2588.7,154.635544152
441,2096,2923,2601.07,164.485377754
442,2096,2722,2561.14,133.236557303
443,2096,2760,2547.49,140.420040513
444,2096,2756,2554.25,149.048183857
445,2096,2760,2574.32,151.212599015
446,2096,3015,2608.92,195.592840339
447,2096,2970,2654.7,180.333613398
448,2096,2956,2667.32,185.071096358
449,2096,3110,2690.76,231.600409972
450,2096,3126,2725.63,230.938386772
451,2096,3085,2704.36,246.693344995
452,2096,3073,2708.88,242.235684549
453,2096,3050,2702.44,210.799599409
454,2096,2975,2690.09,201.407526717
455,2091,3079,2695.51,211.395722318
456,2091,2910,2682.91,187.623096024
457,2091,3066,2676.92,216.344360741
458,2091,3149,2719.66,225.885607055
459,2091,3006,2685.3,212.03470747
460,2091,2943,2676.0,193.046757303
461,2091,3039,2690.45,191.832648815
462,2091,2967,2688.4,187.017527402
463,2091,2964,2676.14,168.205743425
464,2091,2898,2650.36,175.874870579
465,2091,2993,2670.35,200.061827565
466,2091,2904,2651.09,194.216743185
467,2091,2859,2611.72,192.635002116
468,2091,2891,2600.68,210.684784415
469,2091,2839,2573.94,211.248660028
470,2085,2839,2596.34,195.281471034
471,2085,2802,2580.31,195.743838738
472,2085,2791,2568.07,178.452565918
473,2085,2776,2536.43,173.826701986
474,2085,2713,2482.25,162.251978556
475,2085,2840,2497.71,168.488545005
476,2085,2714,2467.08,163.319831229
477,2085,2718,2486.65,163.993371078
478,2085,2774,2536.92,167.821976384
479,2085,2802,2578.34,168.441352681
480,2085,2857,2562.96,183.304841863
481,2085,2885,2563.25,179.301302479
482,2085,2777,2533.74,166.694944268
483,2085,2873,2557.94,175.985354074
484,2085,2865,2550.06,169.10446356
485,2085,2913,2565.08,191.167211169
486,2085,2952,2591.19,207.917606787
487,2085,2900,2580.61,196.871895743
488,2085,3021,2621.26,210.663531814
489,2085,3044,2621.14,234.087785485
490,2085,3118,2622.2,242.401370133
491,2085,2921,2572.45,224.750832854
492,2085,2909,2607.67,216.841144433
493,2085,2959,2612.05,196.375664264
494,2085,2861,2598.02,183.459624821
495,2085,3019,2632.5,211.07079094
496,2085,2996,2622.88,218.080991349
497,2085,2956,2631.3,207.734314581
498,2085,2916,2598.14,194.313503848
499,2085,2857,2603.87,176.733415349
500,2085,2821,2603.16,166.438190062
501,2085,2940,2618.75,174.107210382
502,2085,3006,2676.47,192.788964802
503,2085,3161,2707.27,242.602424688
504,2085,3133,2742.49,232.866827811
505,2085,3229,2747.84,239.4605773
506,2085,3050,2692.8,209.121780769
507,2085,2949,2641.62,197.780603884
508,2085,2970,2648.54,203.449962577
509,2085,3027,2677.84,203.697424648
510,2085,3027,2691.08,212.051865201
511,2085,2919,2623.11,181.558399487
512,2085,2925,2638.04,185.309401114
513,2085,2907,2636.44,176.177614694
514,2085,2879,2619.69,174.466962807
515,2085,2844,2631.98,153.759616928
516,2085,2807,2609.3,136.935102228
517,2085,2797,2574.65,151.873044735
518,2085,2797,2564.39,160.04083412
519,2085,2791,2554.9,169.251620705
520,2085,2788,2533.98,177.126330538
521,2085,2787,2543.85,170.138349824
522,2085,2779,2551.33,158.033052098
523,2085,2781,2552.89,158.602030061
524,2085,2853,2556.74,161.158283446
525,2085,2747,2538.58,145.000186694
526,2085,2983,2577.55,181.38726777
527,2085,2805,2560.67,156.830414426
528,2085,2879,2578.37,166.158659422
529,2085,2758,2548.96,145.894310715
530,2085,2797,2550.12,155.522143021
531,2085,2864,2582.23,175.194947981
532,2085,2808,2574.62,170.823660037
533,2085,3040,2617.52,210.066727253
534,2085,2978,2628.35,216.788188532
535,2085,2940,2610.57,202.398260014
536,2085,2902,2569.69,189.965052342
537,2085,3082,2645.18,225.12570585
538,2085,2908,2609.12,189.251491061
539,2085,3214,2700.05,264.725257807
540,2085,3050,2640.99,236.168040457
541,2085,3053,2665.57,225.023556792
542,2085,2926,2627.22,190.531186238
543,2085,2939,2625.02,190.729963005
544,2085,2825,2586.74,175.620896803
545,2085,2890,2585.71,195.21639353
546,2085,3026,2619.8,227.607894273
547,2085,2854,2574.47,186.391596843
548,2085,2891,2606.11,190.377609614
549,2085,3030,2615.77,205.957672174
550,2085,2974,2655.75,200.301206268
551,2085,2969,2650.14,194.209041806
552,2085,2934,2641.5,173.678298918
553,2085,2855,2622.22,163.449654313
554,2085,2922,2633.87,180.231649762
555,2085,2872,2614.11,161.469194923
556,2085,2874,2598.42,186.580942437
557,2085,2828,2582.74,184.861543602
558,2085,2766,2561.42,143.174766413
559,2085,2792,2567.66,144.45860055
560,2085,2876,2586.2,167.182414135
561,2085,2816,2579.26,156.483233684
562,2085,2824,2596.05,145.106256783
563,2085,2824,2599.82,150.108269343
564,2085,2957,2619.67,164.72493479
565,2085,2864,2604.06,168.5034436
566,2085,2769,2555.64,144.071918068
567,2085,2953,2583.54,165.299264574
568,2085,2866,2575.36,174.695667266
569,2085,3114,2646.85,228.434698801
570,2085,3076,2678.92,206.309646655
571,2085,2964,2649.28,192.295862113
572,2085,2971,2626.66,201.985959108
573,2085,2918,2632.42,194.404045558
574,2085,2855,2612.27,188.902564538
575,2085,2833,2586.93,173.374893328
576,2085,2798,2589.32,160.781920186
577,2085,2800,2588.87,167.840572201
578,2085,2773,2556.42,161.912258319
579,2085,2841,2554.59,179.713694582
580,2085,2872,2563.71,177.432092288
581,2085,2919,2577.11,180.729268758
582,2085,2930,2614.07,177.783278292
583,2085,2912,2617.05,172.572536352
584,2085,3169,2682.03,230.690813896
585,2085,2921,2620.49,184.668608184
586,2085,3031,2652.08,209.14436945
587,2085,3014,2676.68,201.705700204
588,2085,2917,2647.45,187.232442097
589,2085,2999,2669.56,200.358583595
590,2085,2912,2659.94,201.349027083
591,2085,2899,2627.0,225.286349773
592,2085,2899,2630.16,190.075993309
593,2085,3039,2687.88,216.66327643
594,2085,2922,2645.95,197.267872793
595,2085,2891,2634.91,193.817684561
596,2085,2836,2618.85,189.568056328
597,2085,2793,2566.83,183.674011567
598,2085,2777,2552.81,172.298231874
599,2085,2770,2520.59,180.821531245
600,2085,2863,2559.2,185.223261405
601,2085,2766,2526.98,169.423382165
602,2085,2739,2503.79,164.747268643
603,2085,2686,2473.97,153.395010981
604,2085,3009,2524.42,208.350432268
605,2085,2967,2559.53,193.783407938
606,2085,2830,2562.57,172.536528412
607,2085,2934,2588.3,182.494250636
608,2085,2940,2595.59,210.994953982
609,2085,2769,2540.73,169.172128886
610,2085,2941,2580.29,186.27227248
611,2085,2936,2587.58,192.522656675
612,2085,2889,2611.74,194.335678555
613,2085,2932,2620.3,202.57272045
614,2085,3109,2657.53,242.773555172
615,2085,2937,2595.29,213.321036341
616,2085,3011,2591.28,238.07999165
617,2085,3029,2585.69,244.112273184
618,2085,3024,2602.02,223.56523374
619,2085,3084,2630.08,238.326432619
620,2085,3095,2650.15,238.355577474
621,2085,3024,2642.57,223.23151252
622,2085,3054,2668.98,231.772614971
623,2085,3132,2707.47,239.55549978
624,2085,3076,2694.93,237.306146511
625,2085,2954,2636.59,197.189960969
626,2085,2919,2623.09,183.992099907
627,2085,2911,2614.26,192.578233873
628,2085,2901,2596.58,186.881650012
629,2085,2990,2610.68,191.806082629
630,2085,2957,2614.62,181.677913469
631,2085,2890,2625.39,166.521020907
632,2085,2892,2624.85,161.291089824
633,2085,2858,2612.2,143.54797178
634,2085,2779,2588.9,144.970947978
635,2085,2778,2562.2,152.481427914
636,2085,2734,2543.42,164.496426537
637,2085,2771,2545.14,161.9361403
638,2085,2771,2550.51,163.200099958
639,2085,2772,2565.92,146.679247394
640,2085,2770,2559.54,140.266731478
641,2085,2997,2606.73,189.759861803
642,2085,2932,2633.79,165.42563986
643,2085,2815,2615.4,153.933082667
644,2085,2864,2629.03,164.302901786
645,2085,2961,2652.62,192.65910544
646,2085,3049,2636.81,220.934731209
647,2085,2951,2641.83,197.168853186
648,2085,2924,2629.75,202.029619541
649,2085,2868,2615.08,172.984829136
650,2085,2770,2587.24,145.670662174
651,2085,2720,2547.78,143.013425943
652,2085,2705,2545.24,126.882202587
653,2085,3090,2612.78,180.133989412
654,2085,2830,2605.8,145.775598961
655,2085,2744,2567.83,133.225111762
656,2085,2828,2575.41,139.424147221
657,2085,2775,2562.84,141.863266079
658,2085,2746,2554.52,138.485712351
659,2085,2905,2629.47,140.550609527
660,2085,2932,2634.4,157.901836275
661,2085,2932,2625.78,184.614891549
662,2085,2928,2619.27,179.8584098
663,2085,2846,2571.23,165.430192486
664,2085,2835,2587.42,153.883740715
665,2085,2745,2554.3,152.197074528
666,2085,2756,2548.51,150.696999829
667,2085,2759,2543.42,159.606155422
668,2085,2798,2571.28,158.554396236
669,2085,2760,2553.44,161.819722612
670,2085,2758,2559.59,137.157440685
671,2085,2939,2592.63,167.779837401
672,2085,2957,2620.61,156.511909057
673,2085,3099,2611.78,174.256027822
674,2085,2990,2641.75,183.254108226
675,2085,2935,2623.88,169.803943988
676,2085,3099,2680.13,222.871011977
677,2085,2953,2629.59,189.05945273
678,2085,2920,2624.58,181.998733484
679,2085,2803,2591.89,163.742523617
680,2085,2813,2594.91,156.752593779
681,2085,2829,2576.85,173.510770195
682,2085,2881,2595.09,185.389412433
683,2085,2881,2601.61,183.50316624
684,2085,2865,2606.84,167.649328581
685,2085,3072,2641.35,211.574968207
686,2085,3038,2672.68,193.969219676
687,2085,2926,2644.0,180.093914894
688,2085,2902,2631.26,175.865055016
689,2085,2912,2639.7,187.159549502
690,2085,2947,2629.45,197.183059848
691,2085,2844,2587.17,173.677749603
692,2085,2847,2595.08,165.48329465
693,2085,2785,2587.45,157.631546796
694,2085,2906,2619.02,152.937696432
695,2085,2835,2622.36,149.815881614
696,2085,2884,2643.63,156.581192351
697,2085,2885,2624.76,170.154126211
698,2085,2959,2623.09,194.524963733
699,2085,2826,2589.81,179.359899745
700,2085,2882,2603.08,184.527114977
701,2085,2989,2653.38,169.215228438
702,2085,2924,2668.15,148.675184903
703,2085,2801,2625.37,145.571993019
704,2085,2787,2632.41,125.452723197
705,2085,2781,2597.53,136.473881395
706,2085,2752,2568.91,138.365209544
707,2085,2740,2557.78,144.658118725
708,2085,2819,2579.84,148.875157515
709,2085,2740,2572.41,131.112496611
710,2085,2725,2549.52,133.679889016
711,2085,2749,2556.9,137.980638372
712,2085,2765,2542.38,141.488606815
713,2085,2706,2525.51,125.540568114
714,2085,2985,2597.73,182.062474292
715,2085,2807,2592.56,133.734420975
716,2085,2843,2607.53,138.08264653
717,2085,2805,2585.22,136.890620644
718,2085,2773,2604.16,125.645301616
719,2085,2834,2593.08,145.504117058
720,2085,2872,2590.85,151.169539915
721,2085,3078,2666.92,190.365659835
722,2085,3036,2661.78,210.046006504
723,2085,2941,2629.78,184.986244643
724,2085,2896,2631.12,173.551918119
725,2085,2902,2639.84,167.37472143
726,2085,2862,2641.84,146.523257712
727,2085,2876,2616.91,168.366189113
728,2085,2930,2648.31,168.869185819
729,2085,2853,2620.62,157.078811847
730,2085,2802,2597.25,158.640523375
731,2085,2787,2559.0,160.82300956
