Generation,pm,pm0,deviation,best_fitness
368,0.39,0.3,0.292163114617,77
369,0.391,0.3,0.291296327352,77
370,0.39,0.3,0.302656064964,77
371,0.391,0.3,0.292813969107,77
372,0.392,0.3,0.284617951285,77
373,0.393,0.3,0.294117647059,77
374,0.392,0.3,0.301775147929,77
375,0.393,0.3,0.296514564742,77
376,0.392,0.3,0.314890710383,77
377,0.391,0.3,0.318493150685,77
378,0.39,0.3,0.323024054983,77
379,0.391,0.3,0.298482293423,77
380,0.392,0.3,0.298482293423,77
381,0.393,0.3,0.296296296296,77
382,0.392,0.3,0.310415248468,77
383,0.393,0.3,0.292163114617,77
384,0.394,0.3,0.294770472507,77
385,0.393,0.3,0.301775147929,77
386,0.392,0.3,0.305084745763,77
387,0.391,0.3,0.302435723951,77
388,0.392,0.3,0.289782244556,77
389,0.393,0.3,0.296514564742,77
390,0.394,0.3,0.289134438306,77
391,0.395,0.3,0.29607810133,77
392,0.396,0.3,0.28269198734,77
393,0.397,0.3,0.297388374052,77
394,0.396,0.3,0.308633582597,77
395,0.395,0.3,0.313993174061,77
396,0.396,0.3,0.297607010448,77
397,0.397,0.3,0.294552790854,77
398,0.398,0.3,0.295206055509,77
399,0.399,0.3,0.294770472507,77
400,0.4,0.3,0.292596944771,77
401,0.401,0.3,0.299358758016,77
402,0.402,0.3,0.294552790854,77
